variant_id,product_id,size,color,stock
10257,4117,L,Blue,78
10258,4117,L,Black,176
10259,4118,L,White,25
10260,4118,M,Black,189
10261,4118,S,Red,179
10262,4119,S,White,35
10263,4119,S,Blue,171
10264,4119,M,Black,163
10265,4119,S,Red,169
10266,4120,S,White,177
10267,4121,XL,Yellow,55
10268,4121,S,White,5
10269,4121,S,Yellow,70
10270,4121,L,Red,123
10271,4122,M,Yellow,14
10272,4122,XL,Blue,90
10273,4123,XL,Blue,153
10274,4123,L,Green,75
10275,4123,M,Black,191
10276,4123,L,Blue,75
10277,4124,S,Green,165
10278,4124,S,Green,145
10279,4124,XL,Black,172
10280,4125,S,Yellow,184
10281,4126,M,Green,25
10282,4126,M,Yellow,167
10283,4126,L,White,11
10284,4126,XL,Red,47
10285,4127,S,Red,160
10286,4128,S,Black,103
10287,4128,L,Green,163
10288,4128,L,White,166
10289,4128,L,Blue,50
10290,4129,M,Black,157
10291,4129,M,Green,182
10292,4129,L,White,85
10293,4129,M,Black,132
10294,4130,S,Blue,94
10295,4130,S,Black,96
10296,4131,XL,Red,169
10297,4132,S,Red,124
10298,4132,L,White,115
10299,4133,L,White,105
10300,4134,XL,White,131
10301,4134,L,Red,184
10302,4134,S,Yellow,156
10303,4134,XL,Red,84
10304,4135,L,Red,75
10305,4135,L,Black,11
10306,4135,M,Red,198
10307,4136,XL,Black,99
10308,4136,M,Black,150
10309,4136,XL,Black,129
10310,4136,L,Black,33
10311,4137,XL,Yellow,72
10312,4137,L,White,180
10313,4138,L,Blue,174
10314,4138,S,Red,37
10315,4138,L,Black,104
10316,4138,M,Black,17
10317,4139,L,Red,20
10318,4139,XL,Yellow,89
10319,4139,XL,Red,109
10320,4140,L,White,195
10321,4141,XL,Blue,188
10322,4141,XL,Blue,91
10323,4142,L,Yellow,30
10324,4142,L,Green,151
10325,4142,L,White,10
10326,4143,S,Red,106
10327,4143,XL,Yellow,42
10328,4143,L,Yellow,186
10329,4144,M,White,43
10330,4144,S,Black,125
10331,4144,XL,Blue,139
10332,4145,M,White,200
10333,4145,L,Blue,49
10334,4145,S,Green,113
10335,4146,L,Red,64
10336,4146,XL,Green,99
10337,4147,S,Yellow,199
10338,4147,L,Black,174
10339,4148,M,Blue,133
10340,4148,S,Red,140
10341,4149,XL,Black,91
10342,4149,M,Green,167
10343,4149,M,White,166
10344,4150,L,Yellow,111
10345,4150,XL,Green,132
10346,4151,M,Red,35
10347,4151,L,Black,34
10348,4151,L,White,90
10349,4152,XL,Blue,76
10350,4153,M,Yellow,73
10351,4154,L,Blue,117
10352,4154,S,Green,192
10353,4154,S,Yellow,36
10354,4155,L,Blue,85
10355,4155,XL,Blue,159
10356,4156,S,Green,122
10357,4157,L,Black,25
10358,4157,L,Green,198
10359,4157,XL,Green,119
10360,4158,L,Blue,64
10361,4159,S,Blue,34
10362,4160,XL,Green,164
10363,4160,XL,Blue,80
10364,4161,M,Red,142
10365,4161,L,Red,144
10366,4161,M,Black,49
10367,4162,S,Red,188
10368,4163,L,White,80
10369,4163,XL,Yellow,96
10370,4163,L,Green,86
10371,4163,M,White,144
10372,4164,L,White,3
10373,4164,S,Blue,90
10374,4165,L,Black,184
10375,4165,S,Blue,149
10376,4165,M,Blue,74
10377,4166,S,Yellow,48
10378,4166,L,Yellow,88
10379,4166,S,Green,197
10380,4166,L,Blue,35
10381,4167,M,Red,93
10382,4167,M,White,22
10383,4167,XL,Yellow,80
10384,4167,S,Yellow,173
10385,4168,XL,Green,84
10386,4168,S,Red,68
10387,4168,S,Green,24
10388,4168,S,Red,127
10389,4169,XL,Black,174
10390,4169,XL,Blue,80
10391,4169,XL,White,96
10392,4170,M,White,32
10393,4170,S,Yellow,185
10394,4170,S,White,5
10395,4171,XL,Green,10
10396,4172,M,Black,155
10397,4172,S,Black,176
10398,4173,M,Blue,193
10399,4173,M,Red,178
10400,4173,L,Black,50
10401,4173,L,Blue,162
10402,4174,XL,Red,114
10403,4175,S,Yellow,188
10404,4175,S,Blue,125
10405,4176,S,Blue,49
10406,4176,XL,White,99
10407,4177,XL,Yellow,13
10408,4177,XL,Red,82
10409,4178,S,Black,93
10410,4178,S,Black,89
10411,4178,M,Yellow,91
10412,4179,L,Yellow,25
10413,4179,L,Blue,121
10414,4179,L,Red,131
10415,4180,M,Blue,59
10416,4180,M,White,25
10417,4181,M,Green,199
10418,4181,S,Black,73
10419,4181,S,Blue,106
10420,4182,L,Black,36
10421,4182,M,Black,184
10422,4183,M,White,112
10423,4183,S,Yellow,56
10424,4184,L,Red,168
10425,4184,S,Blue,147
10426,4185,S,Red,139
10427,4186,XL,Green,70
10428,4186,M,Blue,68
10429,4186,XL,Black,142
10430,4187,XL,Blue,191
10431,4187,M,Green,27
10432,4187,S,Red,13
10433,4187,M,Green,146
10434,4188,S,White,140
10435,4188,L,Red,163
10436,4188,L,Yellow,171
10437,4188,S,Green,55
10438,4189,XL,Black,139
10439,4190,S,Green,149
10440,4190,XL,Green,42
10441,4191,L,Red,115
10442,4192,S,Yellow,105
10443,4192,L,Yellow,190
10444,4193,M,Yellow,160
10445,4193,XL,White,144
10446,4193,M,Red,142
10447,4194,S,Blue,198
10448,4194,L,White,170
10449,4194,M,White,92
10450,4194,L,Green,157
10451,4195,M,White,1
10452,4196,L,White,80
10453,4196,L,Yellow,197
10454,4196,XL,Blue,129
10455,4197,S,Yellow,58
10456,4197,M,Blue,148
10457,4197,S,Red,147
10458,4198,XL,Blue,66
10459,4198,M,Red,193
10460,4198,XL,Green,114
10461,4198,XL,Green,35
10462,4199,S,Red,66
10463,4200,S,Black,153
10464,4200,S,Red,67
10465,4200,M,Blue,197
10466,4200,S,White,49
10467,4201,XL,White,66
10468,4201,M,Yellow,101
10469,4202,S,Green,85
10470,4202,XL,Red,129
10471,4202,M,Green,84
10472,4203,L,Black,132
10473,4203,L,White,97
10474,4204,XL,Green,76
10475,4204,L,Blue,48
10476,4204,XL,Green,115
10477,4204,S,White,190
10478,4205,XL,Black,40
10479,4206,M,Green,99
10480,4207,L,White,44
10481,4207,M,White,191
10482,4207,XL,Red,82
10483,4208,L,Black,75
10484,4209,M,Red,78
10485,4210,XL,Green,190
10486,4210,L,Yellow,21
10487,4210,M,White,160
10488,4211,M,Blue,81
10489,4211,M,White,194
10490,4211,M,Black,175
10491,4211,L,White,128
10492,4212,XL,Yellow,136
10493,4212,XL,Red,139
10494,4213,M,Yellow,152
10495,4213,S,Blue,155
10496,4213,M,Black,13
10497,4214,XL,Red,60
10498,4214,XL,Green,4
10499,4215,XL,Blue,26
10500,4215,S,White,76
10501,4215,M,White,200
10502,4216,XL,Black,118
10503,4216,S,Black,17
10504,4216,S,Green,81
10505,4217,S,White,107
10506,4218,S,Green,174
10507,4218,L,Yellow,9
10508,4218,M,Yellow,192
10509,4218,XL,White,120
10510,4219,M,White,7
10511,4219,M,Green,80
10512,4219,XL,Red,112
10513,4220,S,Blue,17
10514,4220,XL,White,164
10515,4220,M,White,184
10516,4220,S,Black,68
10517,4221,S,Green,8
10518,4221,S,Green,47
10519,4221,L,Red,27
10520,4222,S,Blue,101
10521,4222,L,Red,79
10522,4222,S,Red,86
10523,4223,S,Yellow,159
10524,4224,S,Red,61
10525,4224,XL,Red,136
10526,4224,S,White,154
10527,4225,L,Green,108
10528,4225,L,Blue,51
10529,4226,XL,Black,17
10530,4226,XL,Yellow,30
10531,4227,M,Red,119
10532,4227,S,Blue,138
10533,4227,L,Black,147
10534,4227,S,Green,80
10535,4228,XL,Yellow,148
10536,4228,S,Red,84
10537,4229,S,Red,18
10538,4229,S,Red,143
10539,4230,M,White,197
10540,4230,M,Blue,196
10541,4230,XL,Red,65
10542,4231,S,White,60
10543,4232,M,White,119
10544,4233,L,Red,69
10545,4234,L,Black,18
10546,4235,L,Blue,177
10547,4236,S,Blue,63
10548,4237,XL,Red,150
10549,4238,S,White,132
10550,4239,L,White,68
10551,4239,XL,Red,18
10552,4239,S,Black,1
10553,4239,L,Black,142
10554,4240,L,Green,184
10555,4240,L,Green,20
10556,4240,XL,White,179
10557,4241,XL,Red,141
10558,4241,L,Yellow,114
10559,4241,XL,Blue,160
10560,4241,M,Red,98
10561,4242,M,Red,188
10562,4242,M,Blue,51
10563,4242,XL,Blue,108
10564,4242,S,Yellow,125
10565,4243,M,White,61
10566,4243,M,Blue,18
10567,4243,M,Yellow,193
10568,4243,M,Yellow,1
10569,4244,L,Green,162
10570,4244,L,Yellow,186
10571,4244,M,Blue,43
10572,4245,L,Blue,150
10573,4246,L,Black,40
10574,4247,S,Yellow,50
10575,4248,M,Blue,39
10576,4248,L,Green,186
10577,4249,XL,Yellow,64
10578,4249,S,White,109
10579,4250,XL,Yellow,98
10580,4250,M,Black,147
10581,4250,L,White,26
10582,4250,S,Red,114
10583,4251,S,Green,67
10584,4252,L,Yellow,74
10585,4253,XL,Green,173
10586,4253,XL,Green,77
10587,4253,XL,Yellow,114
10588,4254,M,Green,76
10589,4254,L,White,137
10590,4254,L,Green,112
10591,4255,S,White,1
10592,4256,M,Yellow,98
10593,4256,XL,White,38
10594,4256,M,Blue,8
10595,4256,XL,Blue,74
10596,4257,L,Blue,73
10597,4258,L,Green,148
10598,4258,L,Blue,149
10599,4259,XL,White,113
10600,4259,S,Red,126
10601,4259,M,Green,90
10602,4259,S,Red,199
10603,4260,M,Blue,181
10604,4260,S,Yellow,108
10605,4260,S,White,79
10606,4260,XL,Black,178
10607,4261,M,Blue,92
10608,4262,XL,Black,127
10609,4263,XL,Blue,116
10610,4263,M,Blue,163
10611,4263,L,Blue,165
10612,4263,M,Green,98
10613,4264,S,Blue,112
10614,4264,L,Blue,9
10615,4264,M,Green,113
10616,4265,S,Yellow,99
10617,4265,L,Green,83
10618,4265,S,White,13
10619,4266,L,Black,184
10620,4267,M,Black,157
10621,4267,L,White,137
10622,4268,XL,White,2
10623,4268,L,White,188
10624,4268,XL,Blue,114
10625,4269,M,Red,142
10626,4270,XL,White,34
10627,4271,XL,Yellow,81
10628,4271,S,Blue,14
10629,4271,M,Green,159
10630,4271,M,Blue,165
10631,4272,XL,Blue,70
10632,4272,XL,Yellow,177
10633,4272,XL,Black,129
10634,4273,M,Black,81
10635,4274,L,White,17
10636,4274,L,Yellow,97
10637,4275,M,Black,126
10638,4275,XL,White,181
10639,4276,S,Blue,85
10640,4276,L,Black,90
10641,4276,XL,Black,171
10642,4276,M,Black,14
10643,4277,S,Yellow,23
10644,4277,S,Green,27
10645,4278,L,Blue,177
10646,4278,M,White,30
10647,4279,M,Blue,32
10648,4280,L,Blue,197
10649,4281,XL,Blue,22
10650,4282,L,Green,0
10651,4282,S,Blue,129
10652,4283,L,Blue,18
10653,4283,S,Yellow,185
10654,4284,M,Red,86
10655,4284,L,White,79
10656,4285,S,White,95
10657,4285,S,White,132
10658,4286,S,White,178
10659,4286,L,White,19
10660,4287,L,Blue,161
10661,4287,S,Green,73
10662,4287,S,Blue,31
10663,4287,L,Black,54
10664,4288,XL,Blue,58
10665,4288,M,Green,95
10666,4288,L,Red,185
10667,4289,S,Black,183
10668,4289,XL,Black,147
10669,4289,L,Red,200
10670,4289,S,Black,36
10671,4290,S,White,74
10672,4291,XL,Blue,16
10673,4291,M,White,110
10674,4291,XL,Blue,91
10675,4292,L,Yellow,97
10676,4292,S,White,157
10677,4292,M,Yellow,165
10678,4292,L,Red,186
10679,4293,L,Yellow,110
10680,4293,XL,Blue,119
10681,4294,L,Blue,102
10682,4294,L,Blue,103
10683,4294,S,Yellow,105
10684,4294,M,Green,44
10685,4295,XL,Yellow,99
10686,4295,M,White,118
10687,4296,XL,Yellow,135
10688,4297,S,Green,142
10689,4297,XL,Yellow,6
10690,4297,M,Blue,49
10691,4297,M,Red,75
10692,4298,M,Green,138
10693,4298,XL,Red,30
10694,4298,XL,White,102
10695,4299,L,Green,151
10696,4299,L,Red,160
10697,4300,XL,Red,141
10698,4300,XL,Red,48
10699,4300,XL,Green,68
10700,4300,S,Black,196
10701,4301,M,Blue,73
10702,4301,M,Black,146
10703,4301,M,Black,164
10704,4302,L,Yellow,169
10705,4302,S,Black,143
10706,4303,S,Red,114
10707,4303,XL,Red,185
10708,4304,XL,Yellow,123
10709,4305,L,Black,147
10710,4306,M,White,56
10711,4306,XL,Blue,200
10712,4306,M,Black,59
10713,4307,L,Green,0
10714,4308,L,Red,92
10715,4308,S,Green,23
10716,4309,S,Blue,39
10717,4309,L,Red,186
10718,4309,XL,Yellow,160
10719,4310,L,Black,165
10720,4311,S,Red,95
10721,4311,L,Green,105
10722,4311,S,Blue,117
10723,4312,M,White,79
10724,4312,XL,Yellow,106
10725,4312,L,Blue,185
10726,4313,S,Red,53
10727,4313,S,White,128
10728,4313,XL,Black,116
10729,4313,XL,Yellow,43
10730,4314,M,Black,47
10731,4315,M,White,171
10732,4315,M,Black,127
10733,4316,S,White,96
10734,4316,S,Green,157
10735,4316,L,Black,177
10736,4317,XL,White,6
10737,4318,L,Yellow,8
10738,4318,S,Red,113
10739,4318,M,Yellow,88
10740,4318,L,White,175
10741,4319,M,Green,60
10742,4319,S,White,42
10743,4319,M,Red,70
10744,4320,S,Yellow,16
10745,4320,S,Blue,127
10746,4321,M,White,111
10747,4321,M,Green,184
10748,4322,XL,White,185
10749,4322,XL,Blue,22
10750,4323,S,Green,40
10751,4323,S,Yellow,104
10752,4324,S,Green,179
10753,4324,L,Green,57
10754,4324,M,Yellow,85
10755,4324,S,White,39
10756,4325,L,Yellow,175
10757,4325,S,Yellow,131
10758,4326,XL,Yellow,129
10759,4326,M,Red,34
10760,4326,S,Yellow,110
10761,4326,S,Black,99
10762,4327,S,Blue,67
10763,4327,L,Black,183
10764,4328,M,Black,4
10765,4328,M,Green,59
10766,4329,XL,White,4
10767,4330,M,Blue,168
10768,4330,XL,Green,186
10769,4330,S,Yellow,90
10770,4331,M,White,135
10771,4332,XL,White,111
10772,4332,XL,Red,57
10773,4333,M,Blue,170
10774,4334,L,Green,155
10775,4335,XL,Blue,62
10776,4335,S,Blue,143
10777,4335,M,Red,40
10778,4335,L,Black,123
10779,4336,L,Green,169
10780,4336,M,White,124
10781,4336,XL,Green,101
10782,4336,XL,Red,190
10783,4337,XL,White,168
10784,4337,M,Blue,170
10785,4337,S,Black,185
10786,4337,XL,Green,174
10787,4338,XL,Black,78
10788,4339,L,Blue,91
10789,4339,XL,White,139
10790,4339,S,White,61
10791,4340,M,Green,68
10792,4340,XL,White,131
10793,4340,S,Blue,79
10794,4341,L,Red,109
10795,4341,M,White,126
10796,4341,XL,Yellow,56
10797,4342,M,Yellow,72
10798,4342,M,Red,38
10799,4342,XL,Red,16
10800,4342,XL,Yellow,97
10801,4343,M,Black,15
10802,4344,M,Black,142
10803,4345,S,Red,60
10804,4345,L,Black,16
10805,4345,M,Red,60
10806,4345,XL,Black,75
10807,4346,M,Green,95
10808,4346,S,Black,185
10809,4346,M,White,48
10810,4347,L,Black,173
10811,4347,M,Blue,71
10812,4347,S,Black,120
10813,4347,S,Blue,158
10814,4348,M,Green,143
10815,4348,XL,Blue,92
10816,4349,M,White,125
10817,4349,M,Black,42
10818,4350,L,Green,113
10819,4350,L,Red,1
10820,4350,M,White,14
10821,4351,XL,Green,174
10822,4351,XL,Blue,8
10823,4351,M,Blue,196
10824,4352,S,Yellow,118
10825,4352,XL,Yellow,49
10826,4353,S,Yellow,173
10827,4353,L,Blue,11
10828,4353,S,Blue,169
10829,4354,L,Yellow,191
10830,4354,M,Green,149
10831,4354,L,Blue,112
10832,4355,XL,Blue,69
10833,4355,L,Black,175
10834,4355,M,White,63
10835,4356,S,White,136
10836,4356,XL,Blue,20
10837,4356,S,Blue,67
10838,4357,L,Yellow,101
10839,4357,S,Blue,185
10840,4358,XL,Blue,137
10841,4358,L,Blue,48
10842,4358,L,Blue,143
10843,4359,XL,Yellow,150
10844,4359,S,White,2
10845,4359,S,Black,176
10846,4359,M,Black,80
10847,4360,L,Red,49
10848,4361,XL,Green,174
10849,4361,M,White,93
10850,4361,L,White,115
10851,4361,M,Green,166
10852,4362,M,White,26
10853,4362,M,Green,58
10854,4362,M,White,186
10855,4363,M,Green,24
10856,4363,XL,Green,93
10857,4363,S,White,23
10858,4364,M,White,47
10859,4365,XL,Yellow,121
10860,4365,XL,Green,117
10861,4365,S,Blue,125
10862,4365,M,Red,126
10863,4366,L,Black,92
10864,4366,M,Blue,156
10865,4367,XL,Yellow,111
10866,4367,S,Red,53
10867,4367,S,Red,80
10868,4367,XL,Yellow,82
10869,4368,S,Red,30
10870,4368,S,Yellow,16
10871,4368,XL,Green,69
10872,4369,S,Yellow,46
10873,4369,L,White,82
10874,4369,L,Yellow,139
10875,4370,S,Black,73
10876,4370,L,Blue,16
10877,4371,M,Black,157
10878,4371,L,Green,50
10879,4371,M,White,164
10880,4372,M,White,27
10881,4372,S,Yellow,33
10882,4372,M,Blue,50
10883,4372,XL,Red,102
10884,4373,L,Black,82
10885,4374,XL,White,139
10886,4375,XL,Red,88
10887,4375,L,Red,111
10888,4376,M,Black,7
10889,4377,XL,Blue,122
10890,4377,XL,Blue,113
10891,4377,XL,Blue,133
10892,4378,XL,White,16
10893,4378,XL,Black,73
10894,4378,L,Green,87
10895,4379,XL,Blue,60
10896,4379,M,Blue,131
10897,4380,XL,White,150
10898,4380,S,White,152
10899,4380,L,Red,4
10900,4380,M,White,27
10901,4381,L,Blue,179
10902,4382,S,Red,52
10903,4382,XL,Black,167
10904,4383,S,Yellow,173
10905,4383,S,Red,104
10906,4384,L,Black,130
10907,4384,S,Blue,25
10908,4384,XL,White,71
10909,4385,XL,Green,131
10910,4385,M,Green,23
10911,4386,L,Blue,148
10912,4386,XL,Blue,15
10913,4386,M,White,49
10914,4386,L,Red,168
10915,4387,XL,White,10
10916,4387,XL,Green,148
10917,4387,S,Yellow,8
10918,4388,S,Red,93
10919,4388,XL,White,29
10920,4389,S,Yellow,129
10921,4390,XL,Yellow,14
10922,4390,L,Red,167
10923,4390,S,Black,125
10924,4390,L,Blue,33
10925,4391,M,Green,151
10926,4392,L,Green,173
10927,4392,S,Black,105
10928,4392,S,Green,42
10929,4392,XL,Red,41
10930,4393,S,Yellow,196
10931,4393,M,Blue,138
10932,4393,L,White,193
10933,4394,XL,Red,102
10934,4394,L,Blue,120
10935,4394,M,Yellow,193
10936,4395,L,Black,41
10937,4395,S,Yellow,11
10938,4396,XL,Black,106
10939,4397,XL,Green,173
10940,4397,S,Green,199
10941,4397,L,Blue,152
10942,4397,M,Yellow,66
10943,4398,S,Yellow,13
10944,4398,M,White,178
10945,4399,S,White,161
10946,4399,L,Black,175
10947,4399,L,Blue,191
10948,4399,L,White,51
10949,4400,M,Black,55
10950,4400,S,White,50
10951,4401,M,Black,106
10952,4401,L,Black,82
10953,4402,L,Green,140
10954,4403,L,Yellow,158
10955,4404,L,White,117
10956,4404,S,Black,170
10957,4404,M,Red,30
10958,4404,M,Black,61
10959,4405,L,Red,4
10960,4405,M,Black,141
10961,4405,S,Black,19
10962,4406,XL,Green,150
10963,4406,L,Yellow,97
10964,4406,L,White,119
10965,4407,M,Green,61
10966,4407,S,Black,198
10967,4407,XL,Yellow,56
10968,4407,S,Blue,116
10969,4408,M,Black,43
10970,4408,S,Blue,88
10971,4408,XL,Red,41
10972,4409,S,Blue,15
10973,4410,XL,Yellow,55
10974,4410,S,Yellow,200
10975,4410,L,Green,154
10976,4410,L,Blue,178
10977,4411,M,White,152
10978,4411,L,White,170
10979,4411,XL,Red,150
10980,4412,S,Green,153
10981,4412,M,Blue,197
10982,4413,M,Green,55
10983,4413,M,Blue,60
10984,4414,S,Blue,43
10985,4415,M,Yellow,17
10986,4415,L,Blue,61
10987,4415,XL,Black,74
10988,4415,S,White,170
10989,4416,L,Black,101
10990,4416,XL,Black,36
10991,4416,XL,Red,98
10992,4416,S,Yellow,151
10993,4417,XL,Green,59
10994,4417,L,Black,72
10995,4417,XL,Green,200
10996,4418,L,Yellow,20
10997,4419,S,Red,86
10998,4419,L,Blue,73
10999,4419,S,White,43
11000,4420,XL,Black,28
11001,4420,XL,Black,173
11002,4421,XL,Red,25
11003,4421,S,Yellow,114
11004,4421,L,Green,55
11005,4422,XL,Yellow,57
11006,4422,XL,Red,127
11007,4422,M,Black,6
11008,4422,M,Yellow,127
11009,4423,S,Black,78
11010,4423,L,Red,60
11011,4423,XL,Blue,182
11012,4423,L,Red,192
11013,4424,XL,White,19
11014,4424,XL,Blue,14
11015,4425,L,White,160
11016,4425,M,White,78
11017,4426,XL,Green,46
11018,4426,S,Black,45
11019,4427,L,White,61
11020,4427,L,Green,60
11021,4427,XL,Blue,42
11022,4428,L,Yellow,29
11023,4428,M,White,49
11024,4428,S,Black,23
11025,4429,XL,Blue,73
11026,4429,L,Black,95
11027,4429,XL,Green,18
11028,4430,M,Blue,160
11029,4430,XL,Blue,165
11030,4430,XL,Yellow,144
11031,4431,L,Yellow,5
11032,4431,L,Red,153
11033,4431,L,Black,48
11034,4432,M,Black,149
11035,4432,XL,Red,11
11036,4433,L,Green,133
11037,4433,M,Yellow,45
11038,4434,L,Yellow,28
11039,4434,L,Blue,141
11040,4434,XL,White,104
11041,4434,XL,Green,4
11042,4435,L,White,154
11043,4435,S,Black,85
11044,4435,XL,Blue,173
11045,4435,M,Blue,183
11046,4436,XL,White,146
11047,4436,XL,Red,105
11048,4437,XL,Blue,72
11049,4437,S,Yellow,5
11050,4437,M,Green,28
11051,4437,XL,Blue,197
11052,4438,S,Green,59
11053,4438,L,Black,157
11054,4439,S,White,153
11055,4439,M,Yellow,81
11056,4439,XL,Yellow,186
11057,4439,M,Black,106
11058,4440,S,Black,19
11059,4441,M,Blue,103
11060,4442,S,Red,184
11061,4442,L,Blue,184
11062,4443,XL,White,186
11063,4443,XL,Green,52
11064,4443,XL,Yellow,23
11065,4443,S,Red,105
11066,4444,M,Blue,147
11067,4444,XL,Blue,174
11068,4444,S,Blue,198
11069,4444,L,Blue,150
11070,4445,M,Blue,59
11071,4445,M,Black,53
11072,4446,XL,Black,77
11073,4446,S,Yellow,152
11074,4446,S,Green,192
11075,4446,M,Yellow,128
11076,4447,L,Black,86
11077,4448,S,Green,39
11078,4448,S,Black,161
11079,4449,M,Yellow,115
11080,4449,S,Red,185
11081,4449,L,White,24
11082,4449,L,Blue,15
11083,4450,S,Blue,200
11084,4451,XL,White,16
11085,4451,XL,White,109
11086,4451,M,Black,199
11087,4451,XL,Blue,137
11088,4452,XL,Blue,138
11089,4453,M,White,117
11090,4454,M,Red,36
11091,4454,XL,Yellow,45
11092,4455,L,Blue,200
11093,4455,L,Green,200
11094,4456,S,White,70
11095,4456,L,Red,172
11096,4456,L,Yellow,38
11097,4456,XL,Blue,124
11098,4457,S,Red,160
11099,4458,S,Green,196
11100,4458,XL,Black,91
11101,4458,S,Blue,18
11102,4459,XL,Red,87
11103,4459,M,Yellow,61
11104,4459,S,Green,43
11105,4459,S,White,190
11106,4460,M,Green,166
11107,4460,M,Red,47
11108,4460,M,Yellow,60
11109,4461,XL,White,48
11110,4461,XL,Green,48
11111,4462,S,Black,174
11112,4462,M,Red,188
11113,4463,S,Green,15
11114,4463,M,Green,200
11115,4463,XL,Green,167
11116,4463,S,Blue,27
11117,4464,XL,White,136
11118,4464,XL,Green,28
11119,4464,S,Black,80
11120,4465,M,Black,107
11121,4465,S,Green,182
11122,4465,S,Black,38
11123,4465,M,White,85
11124,4466,S,Yellow,92
11125,4466,S,Red,152
11126,4466,XL,Blue,176
11127,4466,M,Green,146
11128,4467,M,Blue,105
11129,4467,L,Green,173
11130,4467,L,Red,68
11131,4467,M,Yellow,171
11132,4468,M,Red,190
11133,4468,L,Red,156
11134,4468,L,White,12
11135,4469,M,Yellow,68
11136,4469,S,Blue,41
11137,4469,S,Yellow,60
11138,4470,S,Green,19
11139,4471,S,Red,191
11140,4472,M,Blue,160
11141,4472,S,Yellow,50
11142,4472,M,Black,158
11143,4473,XL,Green,168
11144,4473,M,Green,43
11145,4474,M,Green,86
11146,4474,S,Blue,98
11147,4474,XL,Yellow,62
11148,4474,XL,Black,145
11149,4475,M,Blue,10
11150,4475,L,White,145
11151,4475,XL,Blue,14
11152,4475,S,White,73
11153,4476,S,Black,23
11154,4477,M,Green,83
11155,4478,L,White,102
11156,4478,S,Blue,69
11157,4478,M,Blue,131
11158,4478,S,Green,51
11159,4479,XL,Blue,14
11160,4479,S,Yellow,194
11161,4479,XL,Black,105
11162,4479,L,Green,142
11163,4480,L,Yellow,98
11164,4480,S,Green,52
11165,4480,S,Yellow,52
11166,4480,L,Black,184
11167,4481,S,Green,174
11168,4481,L,Green,27
11169,4482,M,Black,3
11170,4482,L,White,69
11171,4482,S,Blue,119
11172,4482,M,Red,47
11173,4483,M,Yellow,64
11174,4483,XL,Blue,124
11175,4483,XL,Green,47
11176,4484,L,White,108
11177,4484,M,Black,143
11178,4484,L,Red,147
11179,4485,M,Black,2
11180,4486,XL,Blue,104
11181,4486,S,White,93
11182,4486,M,Red,114
11183,4486,L,White,90
11184,4487,M,Green,137
11185,4487,XL,Yellow,192
11186,4487,L,Red,187
11187,4487,M,Green,162
11188,4488,L,Green,26
11189,4489,L,Blue,57
11190,4489,XL,Green,23
11191,4489,M,Red,64
11192,4489,L,White,15
11193,4490,S,White,10
11194,4491,S,Red,188
11195,4491,XL,Green,115
11196,4491,XL,Black,15
11197,4492,XL,White,14
11198,4493,XL,Blue,86
11199,4493,XL,Red,76
11200,4494,M,Blue,136
11201,4494,M,Green,184
11202,4495,S,Black,65
11203,4495,S,Blue,4
11204,4496,M,Yellow,3
11205,4496,M,Red,136
11206,4497,M,Yellow,147
11207,4497,XL,Red,153
11208,4497,XL,Green,163
11209,4498,S,Black,137
11210,4498,M,Black,88
11211,4499,M,Red,79
11212,4499,L,Green,4
11213,4499,S,Yellow,93
11214,4500,XL,Blue,197
11215,4500,S,Yellow,164
11216,4501,M,Green,190
11217,4502,M,Yellow,77
11218,4502,M,Black,60
11219,4503,S,Black,10
11220,4504,M,Black,125
11221,4504,S,Blue,193
11222,4505,S,Green,143
11223,4505,XL,Yellow,6
11224,4506,L,Red,37
11225,4506,S,White,185
11226,4506,L,Yellow,27
11227,4507,L,Yellow,131
11228,4507,L,Yellow,81
11229,4507,M,Green,75
11230,4508,S,Blue,71
11231,4508,S,White,90
11232,4509,XL,Red,21
11233,4509,S,White,197
11234,4509,M,Green,3
11235,4509,M,White,135
11236,4510,M,Yellow,98
11237,4510,M,Blue,116
11238,4511,XL,White,16
11239,4511,XL,Blue,157
11240,4512,L,Red,118
11241,4513,M,Red,175
11242,4513,L,Yellow,66
11243,4513,L,Red,183
11244,4514,XL,Black,93
11245,4514,S,Red,61
11246,4514,XL,Green,155
11247,4515,M,White,92
11248,4515,M,Black,25
11249,4515,M,White,198
11250,4515,M,Blue,170
11251,4516,L,Green,46
11252,4516,XL,Black,116
11253,4516,L,Red,81
11254,4517,M,Yellow,46
11255,4517,S,Red,74
11256,4518,XL,Red,112
11257,4518,L,Yellow,148
11258,4518,L,Green,49
11259,4518,L,Blue,105
11260,4519,M,White,123
11261,4519,XL,Yellow,92
11262,4520,L,White,98
11263,4520,XL,Black,166
11264,4520,S,Yellow,90
11265,4520,S,Yellow,174
11266,4521,L,Blue,98
11267,4521,M,White,182
11268,4522,M,Black,153
11269,4523,XL,Green,76
11270,4523,L,White,112
11271,4523,XL,Black,120
11272,4523,S,White,132
11273,4524,L,Green,69
11274,4524,XL,White,145
11275,4525,L,White,34
11276,4525,M,Yellow,88
11277,4525,XL,White,34
11278,4525,L,White,178
11279,4526,S,Blue,42
11280,4526,L,Yellow,179
11281,4527,M,Green,146
11282,4527,M,White,72
11283,4527,L,Blue,78
11284,4528,XL,Red,93
11285,4528,L,Green,45
